chain,name,address,phone,hours,latitude,longitude,category_id,google_maps_url,type
ARAZ,Araz Hövsan 2 Minimarket,"Suraxanı rayonu, Hövsan qəsəbəsi, Elman Qasımov küçəsi 227 A",055 515 85 64,07:30 - 23:00,40.364113,50.073154,,,
ARAZ,Araz Şuşa şəhəri-1,"Şuşa şəhəri, 20 Yanvar küçəsi",055 900 36 06,08:00 - 20:00,39.762844,46.748207,,,
ARAZ,Araz Masazır-5,"Abşeron rayonu, Masazır qəsəbəsi, Əliağa Vahid küçəsi",055 900 96 44,08:00 - 23:00,40.484329,49.756336,,,
ARAZ,Araz Bakıxanov-6,Muxtar Fətəliyev küçəsi 151 A,055 900 36 13,08:00 - 23:00,40.416225,49.968266,,,
ARAZ,Araz Nargilə-3,"Xətai rayonu, Zığ yolu 31A, blok 3.",055 204 96 47,08:00 - 23:00,40.360359,49.946903,,,
ARAZ,Araz Yeni Yasamal-2,"Yasamal rayonu, Əsəd Əhmədov küçəsi 9, döngə 5",055 900 28 20,08:00 - 23:00,40.387386,49.787609,,,
ARAZ,Araz Əhmədli-7,"Xətai rayonu, Əhmədli qəsəbəsi, M.Hadi küçəsi, 2341-2343-cü məhəllə, ev 2 ",055 900 83 09,08:00 - 23:00,40.394569,49.952446,,,
ARAZ,Araz Masazır-4,"Masazır qəsəbəsi, Yeni Bakı yaşayış kompleksi, ev 6",055 900 36 44,08:00 - 23:00,40.491493,49.746567,,,
ARAZ,Araz Tusi-2,"Xətai rayonu, Nəsrəddin Tusi 45",055 900 83 29,08:00 - 23:00,40.369431,49.962055,,,
ARAZ,Araz Həzi Aslanov-2,"Xətai rayonu, M.Hadi küçəsi, 2942 A məhəllə        ",055 900 36 89,08:00 - 23:00,40.366039,49.955395,,,
ARAZ,Araz Biləcəri-3," Binəqədi rayonu, Biləcəri qəsəbəsi, Yahya Hüseynov küçəsi 33 c",055 900 83 99,08:00 - 23:00,40.432434,49.804684,,,
ARAZ,Araz Binə-4,"Xəzər rayonu, Binə qəsəbəsi, Vaqif küçəsi",055 900 36 34,08:00 - 23:00,40.417709,50.107887,,,
ARAZ,Araz Şüvəlan-2,"Şüvəlan qəsəbəsi, Lev Starçuk küçəsi",055 900 36 93,08:00 - 23:00,40.496326,50.198189,,,
ARAZ,Araz Atatürk-2,"Nərimanov rayonu, İ.Dadaşov küçəsi 57 X     ",055 900 83 25,08:00 - 23:00,40.410492,49.843937,,,
ARAZ,Araz Minəçevir-2,"Mingəçevir şəhəri, Naxçıvan küçəsi ev 42 B",055 204 96 05,08:00 - 23:00,40.769966,46.998623,,,
ARAZ,Araz M.Əcəmi-2,"Bakı şəhəri , Nəsimi rayonu 3-cü mkr , Cavadxan küçəsi",055 200 83 29,08:00 - 23:00,40.412827,49.813202,,,
ARAZ,Araz Sumqayıt-9,"Sumqayıt şəhəri, 12-ci mkr, Çerkassi küçəsi",055 900 36 90,08:00 - 23:00,40.562477,49.684307,,,
ARAZ,Araz Xırdalan-6,"Xırdalan şəhəri, Heydər Əliyev prospekti 11",924,08:00 - 23:00,40.446938,49.751148,,,
ARAZ,Araz Zabrat-2,"Sabunçu rayonu, Zabrat qəsəbəsi, R. Axundov küçəsi",055-333-37-81,08:00 - 23:00,40.472870,49.944332,,,
ARAZ,Araz 8-ci mkr-3,"Binəqədi rayonu, 8-ci mikrorayon, Nizami Nərimanov küçəsi, 3078-ci məhəllə",055 333 43 18,08:00 - 23:00,40.420235,49.839996,,,
ARAZ,Araz Mehdiabad-4,"Abşeron rayonu, Mehdiabad qəsəbəsi, Cəfər Cabbarlı küçəsi",055 333 47 25,08:00 - 23:00,40.497898,49.85133,,,
ARAZ,Araz Biləcəri-5,"Binəqədi rayonu, Biləcəri qəsəbəsi, 3-cü yeni Y/M, Xudayat Məlikaslanov küçəsi 36",055 333 43 80,08:00 - 00:00,40.44479,49.809513,,,
ARAZ,Araz Bayıl-2,"Bakı şəh. Səbail rayonu , Bayıl qəsəbəsi Xanlar küçəsi 119",055 333 47 31,08:00 - 23:00,40.343227,49.83839,,,
ARAZ,Araz Xırdalan-7,Xırdalan şəhəri Heydər Əliyev Prospekti 95,055-333-46-22,08:00 - 23:00,40.441151,49.76358,,,
ARAZ,Araz Şərifzadə-2,"Yasamal rayonu, Abbas Mirzə Şərifzadə küçəsi",055 333 57 28,08:00 - 23:00,40.39151,49.802345,,,
ARAZ,Araz Neapol-2,"Xətai rayonu, Əhmədli qəsəbəsi, General Əliağa Şıxlinski küç. 03",055 333 42 45,08:00 - 23:00,40.379681,49.965164,,,
ARAZ,Araz Nərimanov-9,"Nərimanov rayonu, İsmayıl Hidayətzadə küçəsi",055 333 58 43,08:00 - 23:00,40.391178,49.878223,,,
ARAZ,Araz Əhmədli-9,"Xətai rayonu, Əhmədli qəsəbəsi, Q.Nəbi küçəsi 9C",055 333 58 83,24\7,40.389366,49.957867,,,
ARAZ,Araz Möhsün Sənani-3,"Nərimanov rayonu, Möhsün Sənani küç. 17,19  ",055 253 33 92,08:00 - 23:00,40.398098,49.834629,,,
ARAZ,Araz Bakıxanov-8,"Sabunçu rayonu, Bakıxanov qəsəbəsi, Nizami İsmayılov küçəsi",055 253 28 48,08:00 - 23:00,40.42289,49.969036,,,
ARAZ,Araz Siyəzən-1,"Siyəzən şəhəri, Heydər Əliyev prospekti",055 253 28 98,08:00 - 23:00,41.086773,49.102249,,,
ARAZ,Araz Şərifzadə-4,"Yasamal rayonu, İsfəndiyar Zülalov küç.ev 19",055 201 24 38,08:00 - 23:00,40.374306,49.806599,,,
ARAZ,Araz Biləcəri-6,"Binəqədi rayonu, Biləcəri qəsəbəsi, Asəf Zeynalov küçəsi",055 202 67 59,24\7,40.437325,49.808765,,,
ARAZ,Araz Sumqayıt-10,"Sumqayıt şəhəri, H.Əliyev pr 49. 34-cü məhəllə",055 204 24 83,08:00 - 23:00,40.587845,49.669605,,,
ARAZ,Araz Nargilə-4,"Xətai rayonu, Zığ yolu, 1723-cü keçid, 2950-51-ci məhəllə",055 201 24 76,08:00 - 23:00,40.366177,49.944363,,,
ARAZ,Araz Şərifzadə-3,"Yasamal rayonu , A.M.Şərifzadə küç-44",055 251 54 02,08:00 - 23:00,40.375618,49.805183,,,
ARAZ,Araz Neftçilər-3,"Nizami rayonu, M.Abbasov küç. 2538 məh",055 252 26 51,08:00 - 23:00,40.41050062,49.938490034356,,,
ARAZ,Araz Xırdalan-8,"Xırdalan şəhəri, Quşçuluq y/m, 20-ci küçə, ev 25 ",055 253 24 13,08:00 - 23:00,40.464706,49.723244,,,
ARAZ,Araz Biləcəri-7,"Binəqədi rayonu , Biləcəri qəsəbəsi,  A.Zeynallı küçəsi, Döngə 2 ev 2",055 202 67 59,08:00 - 23:00,40.43766,49.802391,,,
ARAZ,Araz Qutqaşınlı-2,"Yasamal rayonu, İsmayıl bəy Qutqaşınlı küçəsi  ",055 900 28 78,08:00 - 23:00,40.370319,49.820541,,,
ARAZ,Araz Xətai-3,"Bakı şəhəri , Xətai r-nu, Xocalı pr-ti 29              ",055 900 08 37,08:00 - 23:00,40.696861,46.34552,,,
ARAZ,Araz Biləcəri-8,"Bakı ş., Binəqədi r-nu,Biləcəri qəs., Sumqayıt şos-si., R.İsmayılov küç. 11G ",055 900 08 49,08:00 - 23:00,40.422089,49.798489,,,
ARAZ,Araz Nargile-5,"Bakı ş., Xətai r-nu, Cavanşir küç. 36         ",055 900 28 72,07:00 - 00:00,40.362286,49.950413,,,
ARAZ,Araz Cavanşir-1,"Bakı ş., Xətai r-nu, Cavanşir küç. 30B",055 333 47 36,08:00 - 23:00,40.365307,49.94865,,,
ARAZ,Araz Günəşli-6,"Bakı ş., Suraxanı r-nu, Y/Günəşli qəs., D massivi, Shams (Şəms) Residence ",055 333 43 52,08:00 - 23:00,40.375351,49.97797,,,
ARAZ,Araz Nərimanov-10,"Bakı ş., Nərimanov r-nu, Təbriz və Həsənoğlu küç. kəsişməsi    Whitestone deyilən",055 333 43 72,7\24,40.401333,49.863884,,,
ARAZ,Araz 9 mkr-3,"Bakı ş., Binəqədi r-nu, 9 mkr., A.Məmmədov küç. ev 11, mən. 4 ",055 900 08 64,08:00 - 23:00,40.419537,49.80835,,,
ARAZ,Bakıxanov-6 Superstore,"Bakı şəhəri, Sabunçu rayonu, Muxtar Fətəliyev",055 900 36 13,08:00 - 23:00,40.416649,49.968479,,,
ARAZ,Araz Ceyhun Hacıbəyli-2,"Bakı ş., Nəsimi r-nu, C.Hacıbəyli küç. 39A ",055 900 36 29,08:00 - 23:00,40.390259,49.846466,,,
ARAZ,Araz Azadlıq-4,"Bakı ş., Nəsimi r-nu, S.Rüstəm küç. 141 Qarant deyilən",055 900 36 65,08:00 - 23:00,40.389385,49.841244,,,
ARAZ,Araz Ramana-2,"Bakı ş., Sabunçu r-nu, Ramana qəs., Şuşa küç-Ramana Pətək",055 900 36 54,08:00 - 23:00,40.469681,50.01754,,,
ARAZ,Araz Pirşaği-1,"Bakı ş., Sabunçu(Pirşağı) Həsən Əliyev küç,",055 204 96 88,08:00 - 23:00,40.52998,49.87273,,,
ARAZ,Araz Qaraçuxur-3,"Suraxanı rayonu, Qaraçuxur qəsəbəsi, Z. Şərifov küçəsi 22.",012924,08:00 - 23:00,40.40168,49.979866,,,
ARAZ,Araz Binəqədi-4,"Bakı şəhəri, Binəqədi rayonu, Binəqədi ştq mərkəzi ev.-m. Binəqədi qəsəbəsi ərazisi.",012924,08:00 - 23:00,40.456184,49.783878,,,
ARAZ,Araz Həzi Aslanov-4,"Bakı şəhəri, Xətai rayonu, 4-cü dairəvi küçəsi 27.",012924,08:00 - 23:00,40.359634,49.958267,,,
ARAZ,Araz Neftçilər-4,"Nizami rayonu, Nəsimi küçəsi 112a.",012924,08:00 - 23:00,40.413063,49.945919,,,
ARAZ,Araz Ağcəbədi-1,Ağcəbədi rayonu Tofiq Qasımov küçəsi,055 204 96 88,08:00 - 23:00,40.030533,47.441227,,,
ARAZ,Araz Buzovna-5,"Bakı şəh. Xəzər r-nu., Buzovna qəs.,E.Bünyadov küç. Ev 26",055 204 96 20,07:00 - 00:00,40.519386,50.097073,,,
ARAZ,Araz Ucar-1,Ucar r-nu Qarabörk ev.-m,924,08:00 - 23:00,40.495377,47.659508,,,
ARAZ,Araz Laçın-1,Laçın şəhəri,924,08:00-23:00,39.636955,46.546642,,,
ARAZ,Araz Mərdəkan-2,"Bakı ş., Xəzər r., Mərdəkan ŞTQ Sergey Yesenin (Mərdəkan Qəs.) ev.8H və 8km",924,24/7,40.485481,50.129425,,,
ARAZ,Araz Xətai-5,Bakı ş.Xətai r-nu 8 noyabr ev.23 m. 1,924,08:00-23:00,40.378971,49.877777,,,
ARAZ,Araz Zabrat-3,"Sabunçu rayonu, Zabrat qəsəbəsi, Nəsibə Zeynalova 552",924,08:00-23:00,40.479282,49.954559,,,
ARAZ,Araz Zirə-2,Baki şəhəri Xəzər rayonu Zirə qəsəbəsi 57ci Zirə küç. 19\t,924,08:00-23:00,40.375427,50.285774,,,
ARAZ,Araz Sumqayıt-11,"Sumqayıt şəh., Sumqayıt Dəmir yolu yaşayış sahəsi ev.-m Azərbaycan dəmir yolu yük heyəti massivi",924,08:00-23:00,40.565685,49.627323,,,
ARAZ,Araz Pirallahı-2,"Pirallahı rayonu, Səməd Vurğun küçəsi 3.",924,08:00-23:00,40.469322,50.325222,,,
ARAZ,Araz Pirallahı-1,Pirallahı rayonu K.Rzayev küçəsi,924,08:00-23:00,40.449791,50.338169,,,
ARAZ,Araz Xəzər-4,Bakı şəh. Xətai ray. Gəncə pr 2930-cu məhəllə,924,08:00-23:00,40.356186,49.961277,,,
ARAZ,Araz Yeni Yasamal-3,Bakı şəh. Yasamal ray. Ümud Əkbərov küç. 81,924,08:00-23:00,40.375252,49.799496,,,
ARAZ,Araz Binəqədi-5,Bakı şəh. Binəqədi ray. Binəqədi qəs. Gülməmməd Ramazanov küç. 41,924,08:00-23:00,40.47028,49.826164,,,
ARAZ,Araz 7-ci mkr-5,Bakı şəh. Binəqədi ray. 7-ci mkr A.Kunanbayev küç 3121ci məhəllə 78P saylı sahə,924,08:00-23:00,40.433174,49.860336,,,
ARAZ,Araz Yeni Yasamal-4,"Yasamal rayonu, Müstəqillik küçəsi, ev 25. ",924,08:00-23:00,40.374168,49.796047,,,
ARAZ,Araz Ə. Əliəşrəf-1,Bakı şəh. Nərimanov ray. Ələşrəf Əlizadə küç,924,08:00-23:00,40.393963,49.861263,,,
ARAZ,Araz Şabran-1,Şabran şəh. M.Ə. Rəsulzadə küç 57a,924,08:00-23:00,41.201622,48.981747,,,
ARAZ,Araz 6-cı mkr-3,"Binəqədi rayonu, Azadlıq prospekti 187, korpus A.",924,08:00-23:00,40.423359,49.837227,,,
ARAZ,Araz Sumqayıt-12,"Sumqayıt şəhəri, 6-cı mkr., ev 33E.",924,08:00-23:00,40.579151,49.691528,,,
ARAZ,Araz Qaradağ-1,"Qaradağ rayonu, Salyan şosesi, 23-cü km. ",924,24/7,40.276527,49.679501,,,
ARAZ,Araz Məmmədli-4,"Abşeron rayonu, Məmmədli qəsəbəsi",924,08:00-23:00,40.507343,49.911816,,,
ARAZ,Araz Nərimanov-11,"Nərimanov rayonu, Faiq Yusifov küçəsi, ev 40.",924,08:00-23:00,40.408817,49.870377,,,
ARAZ,Araz Qala-2,"Xəzər rayonu, Qala ŞTQ, Mərdəkan şosesi, ev 467 m.",924,08:00-23:00,40.465858,50.137878,,,
ARAZ,Araz Bayıl-3,"Səbail rayonu, Qurban Abbasov küçəsi, ev 14.",924,08:00-23:00,40.350552,49.834431,,,
ARAZ,Araz İnqilab-5,"Bakı şəhəri, Yasamal rayonu, C. Məmmədquluzadə küçəsi, ev 118.",924,08:00-23:00,40.396885,49.827744,,,
ARAZ,Araz Yeni Yasamal-5,"Bakı şəhəri, Yasamal rayonu, Dadaş Bünyadzadə küçəsi, ev 3.",924,08:00-23:00,40.389683,49.792908,,,
ARAZ,Araz Albalılıq-1,"Xəzər rayonu, Buzovna qəsəbəsi, Məhəmməd Namazov küçəsi, ev 169",924,24/7,40.526749,50.069347,,,
ARAZ,Araz Pirşağı-2,"Sabunçu rayonu, Pirşağı qəsəbəsi, Qurtuluş küçəsi 275",924,08:00-23:00,40.560268,49.889408,,,
ARAZ,Araz Masazır-7,"Abşeron rayonu, Masazır qəsəbəsi, Qurtuluş 93, bina 1C.",924,08:00-23:00,40.486233,49.767414,,,
ARAZ,Araz Lənkəran-1,"Lənkəran rayonu, Gərmətük ŞTQ.",924,09:00-23:00,38.724106,48.843887,,,
ARAZ,Araz Babək-1,"Bakı şəhəri, Xətai rayonu, Babək prospekti, 9-cu dairəvi küçə.",924,24/7,40.393185,49.927258,,,
RAHAT,Rahat Market,DYP Ekologiya postu,,,40.434083,49.783908,,,
RAHAT,Rahat Market,Biləcəri qəsəbəsi,,,40.432232,49.80815,,,
RAHAT,Rahat Market,Binəqədi Mir Cəlal küçəsi,,,40.431408,49.817486,,,
RAHAT,Rahat Market,Nəsimi metrosu,,,40.425332,49.828162,,,
RAHAT,Rahat Market,Vorovski,,,40.423315,49.834227,,,
RAHAT,Rahat Market,Süleyman Sani Axundov küçəsi,,,40.425889,49.843847,,,
RAHAT,Rahat Market,Süleyman Sani Axundov küçəsi,,,40.427658,49.845263,,,
RAHAT,Rahat Market,(,,,40.40715,49.812989,,,
RAHAT,Rahat Market,Ceyhun Səlimov 7,,,40.401111,49.821962,,,
RAHAT,Rahat Market,Həsən Əliyev 12B,,,40.398100,49.829248,,,
RAHAT,Rahat Market,Təbriz küç. 116,,,40.403575,49.872889,,,
RAHAT,Rahat Market,Faiq Yusifov küç. 51A,,,40.409262,49.870058,,,
RAHAT,Rahat Market,Q. Qarayev küç. 74,,,40.405806,49.947706,,,
RAHAT,Rahat Market,"Zabrat şossesi, Babək küçəsi",,,40.465955,49.945009,,,
RAHAT,Rahat Market,"Binəqədi kəndi, 3-cü mədən küçəsi",,,40.434905,49.990893,,,
RAHAT,Rahat Market,"Binə qəsəbəsi Əli İsazadə küçəsi 5, Sovxoz şossesi 3-cü km",,,40.423747,50.103463,,,
RAHAT,Rahat Market,"Buzovna Ş.T. Qəsəbəsi, Heydər Eyvazov 1A",,,40.517366,50.101804,,,
RAHAT,Rahat Market,"Mehdiabad qəsəbəsi, Əzizbəyov küç. 1C",,,40.500640,49.855925,,,
RAHAT,Rahat Market,"Fatmayi kəndi, Fatmayi məsçidinin yanı",,,40.526798,49.847891,,,
RAHAT,Rahat Market,Bakı-Şamaxı şossesi 16-ci km,,,40.466095,49.656563,,,
RAHAT,Rahat Market,"Müşfiqabad qəsəbəsinə gedən yolun sağ tərəfində, Müşviq DYP postunun yanı",,,40.470436,49.625274,,,
RAHAT,Rahat Market,"Qara Qarayev 39, metro stansiyanın yaxınlığı.,  PRAGA Restoranının 1-ci mərtəbəsi",,,40.414747,49.940413,,,
RAHAT,Rahat Market,Binəqədi r/nu Biləcəri qes. M. N. Ordubadi 50  (Məmmədoğulları servislə üzbəüz),,,40.440855,49.838400,,,
RAHAT,Rahat Market,Binəqədi ray. 4-cu mk/r İsgəndərov 13  (Zərifə Əliyeva göz xəstəxanasının yanı),,,40.420821,49.819956,,,
RAHAT,Rahat Market,"Sabuncu r/nu, Bakıxanov q/si, Sakit Qocayev 27C  Talkuçkanın yanı",,,40.417620,49.964262,,,
RAHAT,Rahat Market,Nəsimi r/nu Akademik Həsən Əliyev 1061 (Tbilisi pr.İnqilab kəsişmə),,,40.396217,49.819615,,,
RAHAT,Rahat Market,"Xətai r-u Ziğ yolu Nobel pr. 3A  (Nargilə kafesi ilə üzbəüz, Piyada keçidinin yanı)",,,40.367792,49.940160,,,
RAHAT,Rahat Market,"Xətai r-u Xudu Məmmədov 82, Hezi Aslanov metrosunun yaxinligi",,,40.370337,49.951005,,,
RAHAT,Rahat Market,Xətai r-u Nobel prospekti 189 ( kohne nömrə - 1 marketin yeri),,,40.371332,49.930912,,,
RAHAT,Rahat Market,Xırdalan şəhəri  (,,,40.475213,49.734780,,,
RAHAT,Rahat Market,"N. Nərimanov r., Təbriz küçəsi 60, Köhnə Çapayev, Su Sonası şad. s-nın 1-ci mərtəbəsi",,,40.392833,49.858112,,,
RAHAT,Rahat Market,"Yasamal r/nu Yeni yasamal Xiyabani 1  (Azpetrol YDM, 2-ci Alatava)",,,40.401298,49.797327,,,
RAHAT,Rahat Market,"Xəzər r., Mərdəkan qəsəbəsi, S. Yesenin küç., ev 76/1",,,40.487907,50.137326,,,
RAHAT,Rahat Market,"Xətai rayonu, N.Tusi küçəsi, 2942 (əvvəlki Home marketin yeri)",,,40.3660812,49.9623451,,,
RAHAT,Rahat Market,"Xəzər r., Qala küç. 15, Qala qəs.döngəsi",,,40.3925,49.8449,,,
RAHAT,Rahat Market,"Qaradağ ray., Müşfiqabad qəs., 2-ci küçə 2 C",,,40.4644019,49.6253372,,,
RAHAT,Rahat Market,"Yeni Günəşli qəs., AB y/sahəsi 16 A",,,40.3822174,49.9756365,,,
RAHAT,Rahat Market,"Nəsimi rayonu, Süleyman Rüstəm 61",,,40.396176004514,49.838442206383,,,
RAHAT,Rahat Market,"Yasamal rayonu, 442-ci məhəllə, M. F. Axundov küçəsi 150A",,,40.3802757,49.8250093,,,
RAHAT,Rahat Market,"Xətai rayonu, 2317-ci məhəllə, Babək pr. 90E",,,40.3949509,49.9564371,,,
RAHAT,Rahat Market,"Nərimanov r-nu, Ceyhun Hacıbəyli küçəsi 117A",,,40.4006844,49.8394251,,,
RAHAT,Rahat Market,"Xətai r., Günəşli qəs., İnqilab İsmayılov küç., 8",,,40.3600183,49.9674082,,,
RAHAT,Rahat Market,"Nizami rayonu, 8 km yaşayış sahəsi, Nəsimi küç. 25 A",,,40.414032,49.9398126,,,
RAHAT,Rahat Market,"Nizami r-u, Qara Qarayev küç. 62",,,40.4108038,49.9414664,,,
RAHAT,Rahat Market,"Qaradağ ray., Lökbatan qəs., Xocəsən yolu 57",,,40.3389278,49.7812724,,,
RAHAT,Rahat Market,"Nizami r-u, Qara Qarayev pr. 64/37 (Qara Qarayev metrosunun çıxışı)",,,40.4165696,49.9337762,,,
RAHAT,Rahat Market,"Nərimanov r., Əşrəf Əliyev 19A-17C",,,40.4061972,49.8712827,,,
RAHAT,Rahat Market,"Abşeron r., Xırdalan şəhəri, H. Əliyev pr., 28-ci məhəllə",,,40.4570254,49.7326793,,,
RAHAT,Rahat Market,"Xırdalan şəhəri, Səttar Bəhlulzadə küçəsi",,,40.4630276,49.691113,,,
RAHAT,Rahat Market,"Masallı şəhəri, Heydər Əliyev prospekti 171",,,39.0267603,48.6627373,,,
RAHAT,Rahat Market,"Sabunçu ray., Zabrat-Maştağa yolu-3, Ramana qəs.",,,40.5022582,49.9753481,,,
RAHAT,Rahat Market,"Binəqədi rayonu, Sulutəpə-Xocəsən qəsəbələrinin kəsişməsi, Ruslan Allahverdiyev küç.",,,40.561924,49.9218569,,,
RAHAT,Rahat Market,"Bakı şəhəri, Abşeron rayonu, Bakı-Şamaxı şossesi, Nübar qəsəbəsi ilə üzbəüz",,,40.4510704,49.6859427,,,
OBA,OBA-QARACHUXUR 8,,,,40.400486148133,49.978523413451,,,
OBA,OBA-QARACHUXUR 10,,,,40.401456167751,49.975469707631,,,
OBA,OBA-QARACHUXUR 5,,,,40.402745097545,49.981727,,,
OBA,OBA-BAKIXANOV 2,,,,40.401930097545,49.972973,,,
OBA,OBA-BAKIXANOV 12,,,,40.406109097545,49.978708,,,
OBA,OBA-QARACUXUR 7,,,,40.399004097545,49.972786,,,
OBA,OBA-QARACHUXUR 9,,,,40.404104353567,49.97240505733,,,
OBA,OBA-QARACUXUR,,,,40.396225097545,49.98379,,,
OBA,OBA-QARACHUXUR 13,,,,40.395062306775,49.973640397662,,,
OBA,OBA-BAKIXANOV 8,,,,40.410260751445,49.975744634,,,
OBA,OBA-QARACUXUR 6,,,,40.391844097545,49.972452,,,
OBA,OBA-BAKIXANOV 13,,,,40.409996097545,49.969257,,,
OBA,OBA-BAKIXANOV 21,,,,40.413252097545,49.976352,,,
OBA,OBA-EMIRCAN 7,,,,40.412067089566,49.987455403643,,,
OBA,OBA-BAKIXANOV 9,,,,40.412920097545,49.968913,,,
OBA,OBA-QARACHUXUR 12,,,,40.40925,49.99425,,,
OBA,OBA-EHMEDLI 25,,,,40.394194,49.961833,,,
OBA,OBA-XALQLAR 6,,,,40.397475097545,49.959602,,,
OBA,OBA-YENI GUNESLI,,,,40.386461097545,49.979988,,,
OBA,OBA-BAKIXANOV 16,,,,40.415583097545,49.969821,,,
OBA,OBA-8 KM,,,,40.407121097545,49.959271,,,
OBA,OBA-EHMEDLI 23,,,,40.395027091701,49.959757815345,,,
OBA,OBA-EHMEDLI 5,,,,40.393189097545,49.960628,,,
OBA,OBA-YENI GUNESLI 4,,,,40.385785097545,49.977519,,,
OBA,OBA-EMIRCAN 5,,,,40.415618097545,49.989844,,,
OBA,OBA-XALQLAR 1,,,,40.401683097545,49.955857,,,
OBA,OBA-8 KM BAZAR,,,,40.405626097545,49.956403,,,
OBA,OBA-EHMEDLI,,,,40.389105097545,49.961764,,,
OBA,OBA-BAKIXANOV 4,,,,40.414323097545,49.961917,,,
OBA,OBA-YENI GUNESLI 8,,,,40.383955097545,49.981711,,,
OBA,OBA-XALQLAR 4,,,,40.397488097545,49.955322,,,
OBA,OBA-8 KM 3,,,,40.408037097545,49.955621,,,
OBA,OBA-BAKIXANOV 10,,,,40.414412097545,49.960035,,,
OBA,OBA-EHMEDLI 19,,,,40.390098658113,49.95827142694,,,
OBA,OBA-EHMEDLI 15,,,,40.387377791365,49.960857002996,,,
OBA,OBA-EHMEDLI 16,,,,40.385993602679,49.962617854527,,,
OBA,OBA-BAKIXANOV 6,,,,40.419446097545,49.967446,,,
OBA,OBA-XALQLAR 3,,,,40.397812097545,49.952804,,,
OBA,OBA-NEFTCHILER 9,,,,40.406555097545,49.953013,,,
OBA,OBA.BAKIXANOV 23,,,,40.420873097545,49.970756,,,
OBA,OBA-EHMEDLI 22,,,,40.384579328173,49.96358098054,,,
OBA,OBA-XALQLAR 9,,,,40.398814097545,49.951478,,,
OBA,OBA-KOHNE GUNESLI,,,,40.382818097545,49.966329,,,
OBA,OBA-NEFTCHILER 19,,,,40.403762391655,49.950963936062,,,
OBA,OBA-XALQLAR 8,,,,40.392513097545,49.95346,,,
OBA,OBA-SURAXANI 6,,,,40.411863097545,50.002112,,,
OBA,OBA-NEFTCILER 8,,,,40.406646097545,49.95138,,,
OBA,OBA-BAKIXANOV,,,,40.420740097545,49.96663,,,
OBA,OBA-KGUNESHLI 14,,,,40.381783097545,49.968516,,,
OBA,OBA-EHMEDLI 11,,,,40.387509097545,49.957178,,,
OBA,OBA-NEFTCHILER,,,,40.410075097545,49.952248,,,
OBA,OBA-BAKIXANOV 7,,,,40.417735097545,49.959354,,,
OBA,OBA-XALQLAR 10,,,,40.395937097545,49.950505,,,
OBA,OBA-YENI GUNESLI 7,,,,40.379774097545,49.980071,,,
OBA,OBA-EMIRCAN 4,,,,40.422239097545,49.987622,,,
OBA,OBA-YENI GUNESLI 2,,,,40.380029097545,49.983807,,,
OBA,OBA-BAKIXANOV 22,,,,40.420959097545,49.964433,,,
OBA,OBA-EMIRCAN 2,,,,40.419321097545,49.995562,,,
OBA,OBA-SURAXANI 8,,,,40.416812317433,49.999297083612,,,
OBA,OBA-XETAI 3,,,,40.394291097545,49.950384,,,
OBA,OBA-NEFTCHILER 18,,,,40.411029421557,49.951281943229,,,
OBA,OBA-EHMEDLI 21,,,,40.382984004752,49.96080207236,,,
OBA,OBA-EHMEDLI 24,,,,40.388116009312,49.953345984655,,,
OBA,OBA-NEFTCHILER 7,,,,40.405671097545,49.947775,,,
OBA,OBA-EHMEDLI 20,,,,40.384690313861,49.956550235582,,,
OBA,OBA-NEFTCHILER 3,,,,40.403250097545,49.947063,,,
OBA,OBA-SURAXANI 9,,,,40.420042717929,49.998095725795,,,
OBA,OBA-XALQLAR 5,,,,40.396984097545,49.947359,,,
OBA,OBA-XALQLAR 7,,,,40.401856097545,49.946487,,,
OBA,OBA-SURAXANI 7,,,,40.419024097545,50.00021,,,
OBA,OBA-NEFTCHILER 4,,,,40.404928097545,49.946626,,,
OBA,OBA-EMIRCAN 6,,,,40.423368062569,49.992693910368,,,
OBA,OBA-NEFTCILER 16,,,,40.403418097545,49.946152,,,
OBA,OBA-EHMEDLI 2,,,,40.381531097545,49.959785,,,
OBA,OBA-YENI GUNESLI 3,,,,40.376440097545,49.978401,,,
OBA,OBA-KOHNE GUNESLI 4,,,,40.377718097545,49.967266,,,
OBA,OBA-BAKIXANOV 17,,,,40.421192097545,49.957055,,,
OBA,OBA-KGUNESHLI 15,,,,40.378819097545,49.962979,,,
OBA,OBA-SURAXANI 5,,,,40.422334097545,49.99948,,,
OBA,OBA-EHMEDLI 10,,,,40.381892097545,49.954439,,,
OBA,OBA-SURAXANI 3,,,,40.422139097545,50.000943,,,
OBA,OBA-EMIRCAN,,,,40.427567097545,49.987642,,,
OBA,OBA-SURAXANI 4,,,,40.417612097545,50.007095,,,
OBA,OBA-EHMEDLI 9,,,,40.386316097545,49.948353,,,
OBA,OBA-NEFTCHILER 13,,,,40.413441097545,49.945468,,,
OBA,OBA-KGUNESHLI 17,,,,40.375886097545,49.964785,,,
OBA,OBA-BAKIXANOV 25,,,,40.426382276898,49.961246729239,,,
OBA,OBA-XALQLAR 11,,,,40.396586097545,49.941795,,,
OBA,OBA-NEFTCHILER 2,,,,40.407289097545,49.941948,,,
OBA,OBA-NEFTCHILER 20,,,,40.409961988489,49.942558282174,,,
OBA,OBA-NEFTCHILER 12,,,,40.403294097545,49.94041,,,
